r,rw,rx,rwc,rwx,rwxc,label
111,192,45,109,5,0,0
103,206,41,116,5,0,0
111,188,45,108,5,0,0
113,211,46,131,5,0,0
111,192,45,109,5,0,0
103,160,41,80,5,0,0
97,79,38,28,5,0,0
111,193,45,109,5,0,0
111,195,45,109,5,0,0
111,193,45,113,5,0,0
103,154,41,80,5,0,0
97,81,38,28,5,0,0
375,297,119,85,68,0,0
103,155,41,80,5,0,0
111,196,45,114,5,0,0
137,203,54,118,6,0,0
122,107,51,29,6,0,0
120,212,47,110,5,0,0
111,205,45,109,5,0,0
137,189,54,102,6,0,0
111,188,45,108,5,0,0
103,164,41,80,5,0,0
203,161,69,33,64,0,0
137,188,54,101,6,0,0
111,200,45,114,5,0,0
114,231,46,125,5,0,0
118,108,47,35,6,0,0
111,190,45,109,5,0,0
108,131,43,29,5,0,0
137,200,54,112,6,0,0
111,202,45,109,5,0,0
111,189,45,108,5,0,0
111,190,45,109,5,0,0
111,188,45,108,5,0,0
137,191,54,101,6,0,0
103,158,41,80,5,0,0
111,191,45,109,5,0,0
111,215,45,108,5,0,0
109,131,44,52,5,0,0
111,188,45,108,5,0,0
1,4,0,0,0,0,0
1,4,0,0,0,0,0
137,189,54,101,6,0,0
111,191,45,109,5,0,0
103,195,41,118,5,0,0
111,191,45,109,5,0,0
109,128,44,52,5,0,0
116,219,45,111,5,0,0
111,197,45,109,5,0,0
111,192,45,109,5,0,0
246,185,84,55,20,0,0
111,194,45,113,5,0,0
103,158,41,80,5,0,0
111,195,45,109,5,0,0
111,198,45,109,5,0,0
111,198,45,109,5,0,0
107,109,43,32,5,0,0
197,636,84,53,7,0,0
111,192,45,109,5,0,0
69,76,26,28,5,0,0
109,123,44,52,5,0,0
111,205,45,109,5,0,0
109,124,43,33,5,0,0
107,106,43,32,5,0,0
111,197,45,114,5,0,0
111,213,45,120,5,0,0
111,196,45,114,5,0,0
111,188,45,108,5,0,0
111,195,45,109,5,0,0
1,4,0,0,0,0,0
167,149,69,46,6,0,0
111,195,45,109,5,0,0
111,205,45,109,5,0,0
109,141,44,26,5,0,0
103,154,41,80,5,0,0
109,126,44,52,5,0,0
173,177,71,43,7,0,0
167,149,69,46,6,0,0
111,189,45,108,5,0,0
111,190,45,109,5,0,0
111,188,45,108,5,0,0
485,393,158,101,67,0,0
111,192,45,109,5,0,0
111,196,45,109,5,0,0
103,193,41,117,5,0,0
113,219,46,122,5,0,0
84,74,32,27,5,0,0
70,61,21,24,54,0,0
111,206,45,109,5,0,0
107,109,43,32,5,0,0
111,197,45,113,5,0,0
111,205,45,114,5,0,0
167,150,69,46,6,0,0
103,157,41,80,5,0,0
111,190,45,109,5,0,0
111,191,45,109,5,0,0
111,209,45,108,5,0,0
103,157,41,80,5,0,0
111,189,45,107,5,0,0
203,162,69,33,69,0,0
13,10,4,5,3,0,0
103,154,41,80,5,0,0
111,206,45,120,5,0,0
103,164,41,80,5,0,0
111,193,45,113,5,0,0
111,190,45,109,5,0,0
109,123,44,52,5,0,0
111,190,45,109,5,0,0
103,162,41,80,5,0,0
111,194,45,114,5,0,0
111,196,45,114,5,0,0
167,149,69,46,6,0,0
103,157,41,80,5,0,0
111,196,45,109,5,0,0
111,192,45,108,5,0,0
119,140,46,67,5,0,0
111,203,45,114,5,0,0
109,131,44,52,5,0,0
64,64,24,23,5,0,0
155,150,62,46,6,0,0
113,212,46,130,5,0,0
1,4,0,0,0,0,0
111,193,45,109,5,0,0
111,197,45,109,5,0,0
69,64,23,24,24,0,0
111,196,45,109,5,0,0
122,107,51,29,6,0,0
111,194,45,108,5,0,0
109,116,44,33,5,0,0
488,412,159,101,70,0,0
111,188,45,108,5,0,0
69,76,26,28,5,0,0
177,202,57,39,67,0,0
103,190,41,115,5,0,0
103,157,41,80,5,0,0
137,189,54,101,6,0,0
111,204,45,114,5,0,0
109,125,44,52,5,0,0
111,197,45,114,5,0,0
132,97,41,38,62,0,0
111,197,45,114,5,0,0
103,158,41,80,5,0,0
26,69,8,41,5,0,0
109,129,44,52,5,0,0
111,195,45,114,5,0,0
111,196,45,114,5,0,0
216,187,72,62,51,0,0
108,120,43,24,5,0,0
111,192,45,107,5,0,0
109,129,44,52,5,0,0
107,105,43,33,5,0,0
120,108,49,32,6,0,0
203,160,69,38,69,0,0
109,124,44,52,5,0,0
85,74,32,27,5,0,0
111,201,45,108,5,0,0
109,124,44,52,5,0,0
483,424,158,102,70,0,0
111,197,45,114,5,0,0
111,205,45,109,5,0,0
111,200,45,114,5,0,0
109,127,44,52,5,0,0
111,191,45,109,5,0,0
111,197,45,114,5,0,0
111,199,45,114,5,0,0
64,63,24,23,5,0,0
109,116,44,33,5,0,0
111,186,45,109,5,0,0
111,202,45,109,5,0,0
111,201,45,110,5,0,0
111,197,45,114,5,0,0
137,200,54,114,6,0,0
111,192,45,107,5,0,0
111,197,45,114,5,0,0
111,191,45,109,5,0,0
111,188,45,108,5,0,0
103,161,41,80,5,0,0
111,191,45,108,5,0,0
103,156,41,80,5,0,0
203,162,69,33,64,0,0
111,187,45,109,5,0,0
111,199,45,114,5,0,0
111,201,45,114,5,0,0
111,199,45,114,5,0,0
84,73,32,27,5,0,0
111,192,45,107,5,0,0
103,157,41,80,5,0,0
109,210,44,124,5,0,0
13,10,4,5,3,0,0
111,209,45,109,5,0,0
111,196,45,109,5,0,0
483,385,158,102,69,0,0
111,198,45,109,5,0,0
111,195,45,109,5,0,0
165,167,69,36,6,0,0
65,65,24,23,5,0,0
103,156,41,80,5,0,0
103,154,41,80,5,0,0
111,197,45,114,5,0,0
109,126,44,52,5,0,0
111,190,45,109,5,0,0
111,193,45,108,5,0,0
111,192,45,109,5,0,0
109,116,44,33,5,0,0
111,188,45,108,5,0,0
13,10,4,5,3,0,0
111,188,45,108,5,0,0
109,127,44,33,5,0,0
97,79,38,28,5,0,0
111,198,45,109,5,0,0
483,425,158,102,70,0,0
111,198,45,114,5,0,0
103,196,41,117,5,0,0
111,199,45,113,5,0,0
109,128,44,52,5,0,0
137,199,54,113,6,0,0
64,63,24,23,5,0,0
103,154,41,80,5,0,0
111,202,45,109,5,0,0
109,208,44,123,5,0,0
111,200,45,114,5,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
111,212,45,109,5,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
111,197,45,109,5,0,0
122,107,51,29,6,0,0
107,116,43,32,5,0,0
103,191,41,117,5,0,0
111,196,45,114,5,0,0
111,191,45,109,5,0,0
483,373,158,102,68,0,0
167,149,69,46,6,0,0
107,116,43,32,5,0,0
111,188,45,108,5,0,0
111,190,45,109,5,0,0
111,198,45,108,5,0,0
97,79,38,28,5,0,0
109,117,44,33,5,0,0
111,188,45,108,5,0,0
111,188,45,108,5,0,0
103,155,41,80,5,0,0
111,196,45,109,5,0,0
137,190,54,102,6,0,0
137,201,54,113,6,0,0
109,129,44,52,5,0,0
109,116,44,33,5,0,0
103,158,41,80,5,0,0
111,193,45,108,5,0,0
97,79,38,28,5,0,0
111,199,45,114,5,0,0
65,65,24,23,5,0,0
111,199,45,114,5,0,0
109,124,44,53,5,0,0
116,139,46,59,5,0,0
111,197,45,109,5,0,0
13,17,3,4,3,0,0
137,190,54,101,6,0,0
111,192,45,108,5,0,0
111,203,45,114,5,0,0
111,202,45,114,5,0,0
121,110,47,39,6,0,0
483,444,158,103,66,0,0
111,201,45,109,5,0,0
109,117,44,33,5,0,0
111,202,45,109,5,0,0
111,198,45,114,5,0,0
103,161,41,80,5,0,0
111,191,45,109,5,0,0
13,10,4,5,3,0,0
109,125,44,52,5,0,0
109,124,44,52,5,0,0
137,189,54,101,6,0,0
109,123,44,33,5,0,0
109,128,44,52,5,0,0
111,191,45,109,5,0,0
135,97,45,33,62,0,0
69,76,26,28,5,0,0
111,190,45,109,5,0,0
103,156,41,80,5,0,0
111,206,45,120,5,0,0
111,197,45,113,5,0,0
167,150,69,46,6,0,0
112,207,45,125,5,0,0
103,154,41,80,5,0,0
137,188,54,101,6,0,0
103,157,41,80,5,0,0
111,191,45,109,5,0,0
137,188,54,101,6,0,0
106,110,42,33,5,0,0
103,155,41,80,5,0,0
97,79,38,28,5,0,0
111,196,45,109,5,0,0
111,196,45,109,5,0,0
111,188,45,108,5,0,0
483,420,158,102,66,0,0
111,196,45,109,5,0,0
111,196,45,109,5,0,0
109,123,44,52,5,0,0
111,189,45,108,5,0,0
111,208,45,109,5,0,0
103,154,41,80,5,0,0
122,107,51,29,6,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
111,201,45,110,5,0,0
122,107,51,29,6,0,0
103,157,41,80,5,0,0
111,197,45,114,5,0,0
137,189,54,101,6,0,0
111,189,45,108,5,0,0
109,116,44,33,5,0,0
137,186,54,101,6,0,0
111,190,45,109,5,0,0
111,189,45,108,5,0,0
111,191,45,109,5,0,0
111,196,45,109,5,0,0
483,371,158,102,68,0,0
111,203,45,114,5,0,0
111,192,45,109,5,0,0
13,10,4,5,3,0,0
111,190,45,109,5,0,0
111,192,45,109,5,0,0
109,123,44,33,5,0,0
111,196,45,109,5,0,0
167,149,69,46,6,0,0
113,210,46,127,5,0,0
122,107,51,29,6,0,0
111,188,45,108,5,0,0
111,200,45,109,5,0,0
111,200,45,114,5,0,0
111,192,45,109,5,0,0
157,150,63,46,6,0,0
109,126,43,33,5,0,0
165,164,70,42,7,0,0
109,126,44,52,5,0,0
167,149,69,46,6,0,0
109,127,44,52,5,0,0
1,4,0,0,0,0,0
111,189,45,108,5,0,0
137,188,54,101,6,0,0
495,365,163,103,68,0,0
137,203,54,118,6,0,0
111,209,45,109,5,0,0
65,65,24,23,5,0,0
103,156,41,80,5,0,0
64,64,24,23,5,0,0
111,198,45,114,5,0,0
69,76,26,28,5,0,0
111,210,45,109,5,0,0
111,190,45,109,5,0,0
181,187,76,47,7,0,0
118,135,48,50,5,0,0
111,190,45,107,5,0,0
111,190,45,107,5,0,0
130,113,50,39,6,0,0
261,180,90,51,6,0,0
111,192,45,109,5,0,0
111,199,45,109,5,0,0
111,188,45,108,5,0,0
492,437,161,103,70,0,0
111,196,45,113,5,0,0
111,190,45,109,5,0,0
111,197,45,114,5,0,0
135,100,45,33,61,0,0
109,123,44,52,5,0,0
109,123,44,52,5,0,0
137,186,54,101,6,0,0
109,130,44,30,5,0,0
111,191,45,109,5,0,0
165,164,69,39,6,0,0
110,117,44,26,5,0,0
109,127,44,52,5,0,0
107,110,43,32,5,0,0
111,191,45,109,5,0,0
489,413,160,101,69,0,0
111,196,45,109,5,0,0
64,63,24,23,5,0,0
111,201,45,108,5,0,0
109,124,44,52,5,0,0
111,206,45,109,5,0,0
137,200,54,113,6,0,0
103,154,41,80,5,0,0
111,191,45,109,5,0,0
167,150,69,46,6,0,0
111,188,45,108,5,0,0
111,188,45,108,5,0,0
111,199,45,107,5,0,0
103,160,41,81,5,0,0
111,191,45,109,5,0,0
113,212,46,131,5,0,0
111,196,45,114,5,0,0
111,199,45,109,5,0,0
111,193,45,113,5,0,0
111,203,45,109,5,0,0
111,198,45,109,5,0,0
111,213,45,109,5,0,0
107,116,43,32,5,0,0
111,195,45,109,5,0,0
111,194,45,108,5,0,0
109,211,44,123,5,0,0
111,196,45,109,5,0,0
84,75,32,27,5,0,0
111,192,45,107,5,0,0
167,150,69,46,6,0,0
242,466,104,59,7,0,0
103,157,41,80,5,0,0
111,217,45,120,5,0,0
103,157,41,80,5,0,0
112,215,45,110,5,0,0
485,437,158,103,66,0,0
109,118,44,33,5,0,0
111,197,45,114,5,0,0
137,188,54,101,6,0,0
114,147,45,30,5,0,0
107,126,43,32,5,0,0
483,423,158,102,69,0,0
111,196,45,109,5,0,0
113,212,46,130,5,0,0
109,119,44,33,5,0,0
111,199,45,114,5,0,0
111,191,45,109,5,0,0
64,64,24,23,5,0,0
135,100,45,33,61,0,0
103,155,41,80,5,0,0
111,201,45,109,5,0,0
111,197,45,114,5,0,0
103,160,41,80,5,0,0
111,198,45,114,5,0,0
111,198,45,109,5,0,0
111,191,45,109,5,0,0
111,199,45,114,5,0,0
103,158,41,80,5,0,0
111,188,45,108,5,0,0
111,189,45,108,5,0,0
111,200,45,109,5,0,0
107,110,43,32,5,0,0
109,127,44,52,5,0,0
103,154,41,80,5,0,0
69,75,26,28,5,0,0
111,188,45,108,5,0,0
111,195,45,109,5,0,0
103,157,41,80,5,0,0
137,189,54,101,6,0,0
118,108,47,35,6,0,0
103,195,41,118,5,0,0
69,75,26,27,5,0,0
111,200,45,114,5,0,0
111,204,45,120,5,0,0
69,75,26,27,5,0,0
103,154,41,80,5,0,0
111,203,45,114,5,0,0
111,189,45,109,5,0,0
483,422,158,102,66,0,0
103,154,41,80,5,0,0
103,154,41,80,5,0,0
488,409,159,101,70,0,0
203,161,69,33,68,0,0
111,215,45,109,5,0,0
111,203,45,109,5,0,0
111,191,45,109,5,0,0
111,192,45,109,5,0,0
109,131,44,52,5,0,0
111,196,45,109,5,0,0
111,191,45,109,5,0,0
103,155,41,80,5,0,0
103,154,41,80,5,0,0
167,150,69,46,6,0,0
111,196,45,109,5,0,0
111,190,45,109,5,0,0
111,195,45,109,5,0,0
111,195,45,109,5,0,0
103,155,41,80,5,0,0
111,197,45,114,5,0,0
103,198,41,118,5,0,0
111,198,45,114,5,0,0
111,199,45,109,5,0,0
103,165,41,80,5,0,0
111,199,45,114,5,0,0
111,196,45,114,5,0,0
111,191,45,109,5,0,0
111,189,45,108,5,0,0
111,210,45,109,5,0,0
103,154,41,80,5,0,0
203,160,69,38,67,0,0
111,196,45,114,5,0,0
111,201,45,108,5,0,0
111,197,45,109,5,0,0
108,124,43,32,5,0,0
103,207,41,116,5,0,0
1,4,0,0,0,0,0
485,398,158,101,70,0,0
111,199,45,108,5,0,0
109,127,44,52,5,0,0
111,197,45,109,5,0,0
137,189,54,101,6,0,0
111,190,45,109,5,0,0
113,212,46,131,5,0,0
109,126,44,52,5,0,0
111,198,45,109,5,0,0
103,157,41,80,5,0,0
8,74,2,53,5,0,0
111,202,45,109,5,0,0
111,192,45,109,5,0,0
111,199,45,114,5,0,0
103,157,41,80,5,0,0
122,107,51,29,6,0,0
13,10,4,5,3,0,0
103,157,41,80,5,0,0
111,193,45,108,5,0,0
111,202,45,109,5,0,0
103,154,41,80,5,0,0
113,211,46,130,5,0,0
103,160,41,80,5,0,0
109,124,44,52,5,0,0
7,76,2,56,5,0,0
13,10,4,5,3,0,0
69,75,26,28,5,0,0
109,119,44,33,5,0,0
64,63,24,23,5,0,0
111,196,45,109,5,0,0
137,188,54,101,6,0,0
133,97,42,37,61,0,0
111,198,45,109,5,0,0
16,100,2,65,5,0,0
483,420,158,102,70,0,0
501,382,165,103,70,0,0
111,188,45,108,5,0,0
137,192,54,104,6,0,0
109,129,44,52,5,0,0
111,191,45,108,5,0,0
111,190,45,109,5,0,0
111,197,45,109,5,0,0
103,157,41,80,5,0,0
111,192,45,107,5,0,0
122,107,51,29,6,0,0
111,217,45,120,5,0,0
111,197,45,114,5,0,0
109,123,44,52,5,0,0
488,414,159,101,70,0,0
111,200,45,114,5,0,0
111,198,45,108,5,0,0
121,137,50,45,5,0,0
107,109,43,32,5,0,0
111,198,45,109,5,0,0
103,154,41,80,5,0,0
111,193,45,108,5,0,0
109,124,43,33,5,0,0
167,150,69,46,6,0,0
167,149,69,46,6,0,0
111,196,45,109,5,0,0
111,198,45,109,5,0,0
111,190,45,109,5,0,0
111,197,45,114,5,0,0
129,137,53,40,5,0,0
111,196,45,109,5,0,0
108,119,43,32,5,0,0
111,196,45,109,5,0,0
109,116,44,33,5,0,0
111,190,45,109,5,0,0
111,199,45,108,5,0,0
214,659,72,63,45,0,0
109,116,44,33,5,0,0
111,189,45,108,5,0,0
109,209,44,123,5,0,0
111,191,45,109,5,0,0
111,202,45,109,5,0,0
111,193,45,113,5,0,0
122,107,51,29,6,0,0
111,196,45,114,5,0,0
219,189,73,62,49,0,0
135,98,45,33,61,0,0
111,196,45,113,5,0,0
111,189,45,108,5,0,0
111,192,45,107,5,0,0
111,196,45,109,5,0,0
111,202,45,109,5,0,0
111,201,45,109,5,0,0
103,213,41,115,5,0,0
114,138,44,30,5,0,0
103,154,41,80,5,0,0
103,154,41,80,5,0,0
111,186,45,109,5,0,0
109,129,44,52,5,0,0
122,108,51,29,6,0,0
111,191,45,109,5,0,0
111,200,45,114,5,0,0
111,191,45,109,5,0,0
111,193,45,113,5,0,0
71,61,20,24,50,0,0
111,200,45,114,5,0,0
137,186,54,101,6,0,0
111,191,45,109,5,0,0
111,193,45,113,5,0,0
111,191,45,108,5,0,0
69,76,26,28,5,0,0
103,192,41,117,5,0,0
119,139,46,69,5,0,0
111,192,45,109,5,0,0
111,196,45,109,5,0,0
103,163,41,80,5,0,0
113,212,46,131,5,0,0
111,197,45,109,5,0,0
97,79,38,28,5,0,0
111,197,45,114,5,0,0
111,189,45,108,5,0,0
109,124,44,52,5,0,0
103,198,41,118,5,0,0
109,121,44,33,5,0,0
134,131,54,40,5,0,0
103,216,41,115,5,0,0
165,149,68,47,6,0,0
111,196,45,109,5,0,0
103,192,41,117,5,0,0
111,205,45,109,5,0,0
109,119,44,33,5,0,0
111,197,45,114,5,0,0
109,116,44,33,5,0,0
111,191,45,109,5,0,0
69,75,26,28,5,0,0
111,197,45,113,5,0,0
111,196,45,114,5,0,0
111,204,45,109,5,0,0
109,123,44,52,5,0,0
111,193,45,108,5,0,0
111,199,45,114,5,0,0
111,197,45,114,5,0,0
111,200,45,109,5,0,0
109,125,44,52,5,0,0
483,382,158,102,67,0,0
483,375,158,102,68,0,0
111,200,45,114,5,0,0
113,213,46,131,5,0,0
64,64,24,23,5,0,0
109,116,44,33,5,0,0
111,186,45,109,5,0,0
103,157,41,80,5,0,0
111,190,45,109,5,0,0
103,157,41,80,5,0,0
97,80,38,28,5,0,0
137,188,54,101,6,0,0
137,189,54,102,6,0,0
167,150,69,46,6,0,0
111,201,45,109,5,0,0
111,208,45,120,5,0,0
97,79,38,28,5,0,0
109,117,44,33,5,0,0
103,157,41,80,5,0,0
111,192,45,109,5,0,0
13,10,4,5,3,0,0
137,189,54,101,6,0,0
111,206,45,120,5,0,0
111,195,45,109,5,0,0
69,75,26,27,5,0,0
111,197,45,109,5,0,0
111,198,45,108,5,0,0
103,157,41,80,5,0,0
483,438,158,102,66,0,0
111,197,45,114,5,0,0
13,10,4,5,3,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
111,195,45,109,5,0,0
103,158,41,80,5,0,0
111,205,45,109,5,0,0
103,157,41,80,5,0,0
13,10,4,5,3,0,0
137,190,54,101,6,0,0
111,203,45,114,5,0,0
111,209,45,109,5,0,0
111,195,45,114,5,0,0
111,188,45,108,5,0,0
109,123,44,52,5,0,0
111,193,45,109,5,0,0
137,189,54,101,6,0,0
111,189,45,108,5,0,0
103,158,41,80,5,0,0
111,202,45,109,5,0,0
103,159,41,80,5,0,0
64,63,24,23,5,0,0
111,200,45,114,5,0,0
103,158,41,80,5,0,0
111,195,45,108,5,0,0
483,423,158,102,70,0,0
111,206,45,120,5,0,0
111,193,45,109,5,0,0
111,188,45,108,5,0,0
483,380,158,102,70,0,0
103,154,41,80,5,0,0
109,117,44,33,5,0,0
111,190,45,109,5,0,0
103,155,41,80,5,0,0
111,192,45,107,5,0,0
111,198,45,109,5,0,0
111,206,45,120,5,0,0
203,160,69,33,69,0,0
103,156,41,80,5,0,0
103,155,41,80,5,0,0
109,129,44,52,5,0,0
103,195,41,118,5,0,0
109,127,44,52,5,0,0
111,212,45,108,5,0,0
111,198,45,114,5,0,0
111,191,45,109,5,0,0
111,190,45,109,5,0,0
111,196,45,109,5,0,0
169,202,71,44,7,0,0
126,140,52,39,5,0,0
64,63,24,23,5,0,0
103,206,41,117,5,0,0
111,187,45,109,5,0,0
111,191,45,109,5,0,0
167,146,69,47,6,0,0
111,191,45,109,5,0,0
111,188,45,108,5,0,0
111,195,45,114,5,0,0
109,128,44,52,5,0,0
111,197,45,113,5,0,0
111,192,45,109,5,0,0
113,212,46,131,5,0,0
111,209,45,109,5,0,0
109,125,44,52,5,0,0
111,191,45,109,5,0,0
107,117,43,32,5,0,0
109,128,44,52,5,0,0
122,107,51,29,6,0,0
111,198,45,109,5,0,0
111,191,45,109,5,0,0
111,196,45,109,5,0,0
111,198,45,109,5,0,0
109,125,44,52,5,0,0
111,196,45,109,5,0,0
111,193,45,108,5,0,0
111,196,45,109,5,0,0
111,199,45,114,5,0,0
119,107,48,33,6,0,0
103,195,41,118,5,0,0
111,186,45,109,5,0,0
103,157,41,80,5,0,0
182,195,59,38,68,0,0
111,196,45,113,5,0,0
64,64,24,23,5,0,0
111,191,45,109,5,0,0
109,128,44,52,5,0,0
103,154,41,80,5,0,0
109,127,44,33,5,0,0
113,210,46,129,5,0,0
111,195,45,109,5,0,0
111,191,45,109,5,0,0
134,97,44,34,61,0,0
107,120,43,32,5,0,0
10,73,2,51,5,0,0
103,159,41,80,5,0,0
111,198,45,108,5,0,0
103,195,41,118,5,0,0
109,128,44,52,5,0,0
112,136,45,53,5,0,0
109,116,44,33,5,0,0
111,197,45,109,5,0,0
111,188,45,108,5,0,0
111,195,45,109,5,0,0
109,124,44,53,5,0,0
114,217,45,110,5,0,0
97,79,38,28,5,0,0
109,128,44,52,5,0,0
111,199,45,109,5,0,0
103,161,41,80,5,0,0
111,194,45,109,5,0,0
109,128,44,52,5,0,0
111,197,45,109,5,0,0
111,185,45,109,5,0,0
111,201,45,108,5,0,0
111,191,45,109,5,0,0
109,118,44,33,5,0,0
107,110,43,32,5,0,0
111,189,45,108,5,0,0
502,368,166,104,69,0,0
111,196,45,114,5,0,0
1,4,0,0,0,0,0
483,428,158,102,67,0,0
111,216,45,109,5,0,0
111,193,45,113,5,0,0
111,208,45,108,5,0,0
111,201,45,108,5,0,0
111,208,45,120,5,0,0
483,429,158,102,66,0,0
486,378,159,102,66,0,0
103,159,41,80,5,0,0
109,130,44,52,5,0,0
85,76,32,27,5,0,0
111,190,45,109,5,0,0
120,139,46,70,6,0,0
111,199,45,109,5,0,0
129,113,52,34,6,0,0
107,110,43,32,5,0,0
111,195,45,109,5,0,0
110,209,44,124,5,0,0
111,196,45,114,5,0,0
111,205,45,109,5,0,0
111,193,45,109,5,0,0
135,121,53,37,6,0,0
109,208,44,123,5,0,0
123,140,51,43,5,0,0
137,188,54,101,6,0,0
111,188,45,108,5,0,0
103,154,41,80,5,0,0
103,158,41,80,5,0,0
111,207,45,120,5,0,0
69,76,26,28,5,0,0
111,204,45,120,5,0,0
113,212,46,131,5,0,0
102,191,40,117,5,0,0
111,193,45,109,5,0,0
109,122,44,52,5,0,0
111,191,45,109,5,0,0
107,104,43,31,5,0,0
111,197,45,114,5,0,0
111,198,45,114,5,0,0
111,194,45,108,5,0,0
111,201,45,109,5,0,0
111,191,45,109,5,0,0
134,122,53,37,6,0,0
111,205,45,109,5,0,0
109,125,44,52,5,0,0
111,215,45,108,5,0,0
111,194,45,114,5,0,0
166,150,68,46,6,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
111,200,45,109,5,0,0
111,193,45,108,5,0,0
103,158,41,80,5,0,0
111,192,45,107,5,0,0
109,128,44,52,5,0,0
109,123,44,33,5,0,0
111,195,45,109,5,0,0
111,191,45,109,5,0,0
109,122,44,52,5,0,0
108,127,43,32,5,0,0
103,160,41,81,5,0,0
111,188,45,108,5,0,0
111,188,45,108,5,0,0
103,206,41,115,5,0,0
111,196,45,109,5,0,0
111,202,45,109,5,0,0
109,124,44,52,5,0,0
108,117,43,30,5,0,0
103,160,41,80,5,0,0
111,197,45,109,5,0,0
103,156,41,80,5,0,0
111,212,45,109,5,0,0
111,191,45,109,5,0,0
137,200,54,115,6,0,0
111,193,45,113,5,0,0
111,196,45,109,5,0,0
111,194,45,114,5,0,0
122,107,51,29,6,0,0
109,127,44,52,5,0,0
137,189,54,101,6,0,0
109,128,44,52,5,0,0
135,96,45,33,61,0,0
69,76,26,28,5,0,0
103,158,41,80,5,0,0
111,191,45,109,5,0,0
111,196,45,114,5,0,0
111,200,45,114,5,0,0
111,193,45,113,5,0,0
111,198,45,114,5,0,0
111,188,45,108,5,0,0
203,162,69,33,65,0,0
232,543,93,57,20,0,0
110,111,44,32,5,0,0
103,160,41,80,5,0,0
103,160,41,80,5,0,0
111,191,45,108,5,0,0
103,159,41,80,5,0,0
111,197,45,114,5,0,0
111,186,45,109,5,0,0
111,196,45,114,5,0,0
167,172,70,43,7,0,0
103,154,41,80,5,0,0
203,161,69,33,64,0,0
133,135,54,40,5,0,0
136,120,53,38,6,0,0
111,199,45,114,5,0,0
111,207,45,120,5,0,0
109,117,44,33,5,0,0
103,154,41,80,5,0,0
111,192,45,107,5,0,0
137,190,54,101,6,0,0
120,139,46,70,6,0,0
107,109,43,32,5,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
111,186,45,109,5,0,0
109,131,44,52,5,0,0
111,189,45,108,5,0,0
103,158,41,80,5,0,0
132,238,53,118,5,0,0
111,196,45,114,5,0,0
109,131,44,52,5,0,0
111,193,45,113,5,0,0
111,202,45,109,5,0,0
111,192,45,109,5,0,0
103,154,41,80,5,0,0
109,123,44,52,5,0,0
203,161,69,33,64,0,0
111,188,45,108,5,0,0
13,10,4,5,3,0,0
111,197,45,109,5,0,0
110,208,44,120,5,0,0
113,144,46,48,5,0,0
111,193,45,108,5,0,0
258,159,89,50,6,0,0
111,199,45,114,5,0,0
111,202,45,114,5,0,0
105,110,42,35,5,0,0
109,126,44,52,5,0,0
111,197,45,113,5,0,0
135,97,45,33,61,0,0
111,187,45,109,5,0,0
65,59,18,21,46,0,0
111,152,45,29,5,0,0
167,150,69,46,6,0,0
111,200,45,109,5,0,0
107,109,43,32,5,0,0
407,317,130,90,67,0,0
1,4,0,0,0,0,0
111,191,45,109,5,0,0
103,158,41,80,5,0,0
109,124,44,52,5,0,0
111,192,45,109,5,0,0
111,190,45,109,5,0,0
111,196,45,114,5,0,0
111,197,45,114,5,0,0
103,195,41,118,5,0,0
111,193,45,108,5,0,0
109,127,44,33,5,0,0
111,191,45,109,5,0,0
253,463,98,70,30,0,0
109,116,44,33,5,0,0
137,189,54,101,6,0,0
103,160,41,80,5,0,0
64,57,23,23,4,0,0
137,200,54,113,6,0,0
103,201,41,117,5,0,0
109,117,44,33,5,0,0
111,200,45,114,5,0,0
111,226,45,125,5,0,0
111,195,45,109,5,0,0
111,197,45,109,5,0,0
483,433,158,102,66,0,0
111,198,45,114,5,0,0
167,148,69,47,6,0,0
483,425,158,102,66,0,0
483,424,158,102,68,0,0
265,406,111,70,10,0,0
84,72,32,26,5,0,0
111,192,45,108,5,0,0
103,154,41,80,5,0,0
111,193,45,108,5,0,0
109,126,44,52,5,0,0
64,63,24,23,5,0,0
111,192,45,109,5,0,0
111,189,45,107,5,0,0
85,74,32,27,5,0,0
111,189,45,108,5,0,0
111,188,45,108,5,0,0
109,203,44,123,5,0,0
109,116,44,33,5,0,0
13,10,4,5,3,0,0
111,191,45,109,5,0,0
109,123,44,52,5,0,0
103,154,41,80,5,0,0
111,200,45,114,5,0,0
111,192,45,109,5,0,0
111,197,45,113,5,0,0
13,10,4,5,3,0,0
111,188,45,109,5,0,0
137,191,54,101,6,0,0
111,204,45,114,5,0,0
122,107,51,29,6,0,0
111,210,45,109,5,0,0
103,154,41,80,5,0,0
111,196,45,114,5,0,0
103,210,41,116,5,0,0
492,375,162,103,67,0,0
109,216,44,118,5,0,0
137,200,54,113,6,0,0
163,150,66,46,6,0,0
111,198,45,108,5,0,0
111,197,45,114,5,0,0
379,292,120,85,67,0,0
111,191,45,109,5,0,0
111,200,45,109,5,0,0
109,124,44,33,5,0,0
111,186,45,109,5,0,0
