,name,entropy,category,label,SHA256
1826,.rdata,7.531991185,Ransomware,M,3f6e996ee4a40d2d19b648669d9146562627359626239324937a5c75f8030824
1827,.bss,0,Ransomware,M,3f6e996ee4a40d2d19b648669d9146562627359626239324937a5c75f8030824
1828,.idata,5.257484569,Ransomware,M,3f6e996ee4a40d2d19b648669d9146562627359626239324937a5c75f8030824
1829,.rsrc,4.22115255,Ransomware,M,3f6e996ee4a40d2d19b648669d9146562627359626239324937a5c75f8030824
1830,.reloc,6.627876977,Ransomware,M,3f6e996ee4a40d2d19b648669d9146562627359626239324937a5c75f8030824
1831,.text,7.926662978,Ransomware,M,badb76b10b7d736402cc13fcd7330d29afc485da7b54c3372a78d5c98114c93f
1832,.data,1.34704358,Ransomware,M,badb76b10b7d736402cc13fcd7330d29afc485da7b54c3372a78d5c98114c93f
1833,.tls,0,Ransomware,M,badb76b10b7d736402cc13fcd7330d29afc485da7b54c3372a78d5c98114c93f
1834,.new,5.405578393,Ransomware,M,badb76b10b7d736402cc13fcd7330d29afc485da7b54c3372a78d5c98114c93f
1835,.rsrc,5.783302197,Ransomware,M,badb76b10b7d736402cc13fcd7330d29afc485da7b54c3372a78d5c98114c93f
1836,.reloc,5.652665501,Ransomware,M,badb76b10b7d736402cc13fcd7330d29afc485da7b54c3372a78d5c98114c93f
1837,.text,7.969662345,Ransomware,M,c830aa7ddd2fafa00003804a84e4105427534e1abb28a15f4e5dd88f1d1c8bda
1838,.rdata,4.962118824,Ransomware,M,c830aa7ddd2fafa00003804a84e4105427534e1abb28a15f4e5dd88f1d1c8bda
1839,.data,0.487944654,Ransomware,M,c830aa7ddd2fafa00003804a84e4105427534e1abb28a15f4e5dd88f1d1c8bda
1840,.rsrc,5.177392663,Ransomware,M,c830aa7ddd2fafa00003804a84e4105427534e1abb28a15f4e5dd88f1d1c8bda
1841,.text,6.260718206,Ransomware,M,c14987c4c6fc2de2cac43355964465d7611652e29f699d64fa292399f526c103
1842,.rdata,4.712939529,Ransomware,M,c14987c4c6fc2de2cac43355964465d7611652e29f699d64fa292399f526c103
1843,.data,7.928985774,Ransomware,M,c14987c4c6fc2de2cac43355964465d7611652e29f699d64fa292399f526c103
1844,.rsrc,5.367010345,Ransomware,M,c14987c4c6fc2de2cac43355964465d7611652e29f699d64fa292399f526c103
1845,.text,6.298773482,Ransomware,M,cba06b69cbe644420f5cfb726060d77d4abca93e1acb3815a465f1b00cf111e1
1846,.rdata,4.889908911,Ransomware,M,cba06b69cbe644420f5cfb726060d77d4abca93e1acb3815a465f1b00cf111e1
1847,.data,7.92928393,Ransomware,M,cba06b69cbe644420f5cfb726060d77d4abca93e1acb3815a465f1b00cf111e1
1848,.rsrc,5.382907486,Ransomware,M,cba06b69cbe644420f5cfb726060d77d4abca93e1acb3815a465f1b00cf111e1
1849,.text,6.457821426,Ransomware,M,8e775324fc69a677394cf6d079d1d45bf53af10acd683bda53e5f86a8a192393
1850,.rdata,5.238921057,Ransomware,M,8e775324fc69a677394cf6d079d1d45bf53af10acd683bda53e5f86a8a192393
1851,.data,4.04920376,Ransomware,M,8e775324fc69a677394cf6d079d1d45bf53af10acd683bda53e5f86a8a192393
1852,.ndata,0,Ransomware,M,8e775324fc69a677394cf6d079d1d45bf53af10acd683bda53e5f86a8a192393
1853,.rsrc,4.200863015,Ransomware,M,8e775324fc69a677394cf6d079d1d45bf53af10acd683bda53e5f86a8a192393
1854,.text,6.318906653,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1855,.data,0.411490004,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1856,.rdata,7.213436334,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1857,.eh_fram,4.691299295,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1858,.bss,0,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1859,.idata,5.01593701,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1860,.CRT,0.114463381,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1861,.tls,0.224820035,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1862,.rsrc,7.150441398,Ransomware,M,9b462800f1bef019d7ec00098682d3ea7fc60e6721555f616399228e4e3ad122
1863,.text,6.661540384,Ransomware,M,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370
1864,.rdata,4.616392966,Ransomware,M,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370
1865,.data,4.968354195,Ransomware,M,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370
1866,.rsrc,3.619885235,Ransomware,M,3372c1edab46837f1e973164fa2d726c5c5e17bcb888828ccd7c4dfcc234a370
1867,.text,6.322590503,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1868,.data,0.409058143,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1869,.rdata,7.220589912,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1870,/4,4.735351039,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1871,.bss,0,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1872,.idata,4.739755618,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1873,.CRT,0.114463381,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1874,.tls,0.224820035,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1875,.rsrc,7.160002517,Ransomware,M,afaba2400552c7032a5c4c6e6151df374d0e98dc67204066281e30e6699dbd18
1876,.text,5.890462402,Ransomware,M,1d4db8733c5f11ee8fca530aeb4a91069de04b1af64cbe1fa3ae2d3572a6e554
1877,.rsrc,4.255991625,Ransomware,M,1d4db8733c5f11ee8fca530aeb4a91069de04b1af64cbe1fa3ae2d3572a6e554
1878,.reloc,0.101910426,Ransomware,M,1d4db8733c5f11ee8fca530aeb4a91069de04b1af64cbe1fa3ae2d3572a6e554
1879,.text,5.509991886,Ransomware,M,5d40615701c48a122e44f831e7c8643d07765629a83b15d090587f469c77693d
1880,.rsrc,4.713507815,Ransomware,M,5d40615701c48a122e44f831e7c8643d07765629a83b15d090587f469c77693d
1881,.reloc,0.101910426,Ransomware,M,5d40615701c48a122e44f831e7c8643d07765629a83b15d090587f469c77693d
1882,.text,5.39278659,Ransomware,M,6a5090762c6058bc223e37e89f53832faad80995e3c5ed7e59ed9f5a5e604e47
1883,.rsrc,4.46451021,Ransomware,M,6a5090762c6058bc223e37e89f53832faad80995e3c5ed7e59ed9f5a5e604e47
1884,.reloc,0.101910426,Ransomware,M,6a5090762c6058bc223e37e89f53832faad80995e3c5ed7e59ed9f5a5e604e47
1885,.text,5.516263391,Ransomware,M,58bfb9fa8889550d13f42473956dc2a7ec4f3abb18fd3faeaa38089d513c171f
1886,.rsrc,4.462579349,Ransomware,M,58bfb9fa8889550d13f42473956dc2a7ec4f3abb18fd3faeaa38089d513c171f
1887,.reloc,0.101910426,Ransomware,M,58bfb9fa8889550d13f42473956dc2a7ec4f3abb18fd3faeaa38089d513c171f
1888,.text,5.417515422,Ransomware,M,936a35ca214e9be1438c67a1153c854c28054994ce43f1eed39bb9dc52cb54dd
1889,.rsrc,4.123649211,Ransomware,M,936a35ca214e9be1438c67a1153c854c28054994ce43f1eed39bb9dc52cb54dd
1890,.reloc,0.101910426,Ransomware,M,936a35ca214e9be1438c67a1153c854c28054994ce43f1eed39bb9dc52cb54dd
1891,.text,5.416345265,Ransomware,M,ae66e009e16f0fad3b70ad20801f48f2edb904fa5341a89e126a26fd3fc80f75
1892,.rsrc,0.03037337,Ransomware,M,ae66e009e16f0fad3b70ad20801f48f2edb904fa5341a89e126a26fd3fc80f75
1893,.reloc,0,Ransomware,M,ae66e009e16f0fad3b70ad20801f48f2edb904fa5341a89e126a26fd3fc80f75
1894,.text,5.471832721,Ransomware,M,c460fc0d4fdaf5c68623e18de106f1c3601d7bd6ba80ddad86c10fd6ea123850
1895,.rsrc,4.454777602,Ransomware,M,c460fc0d4fdaf5c68623e18de106f1c3601d7bd6ba80ddad86c10fd6ea123850
1896,.reloc,0.101910426,Ransomware,M,c460fc0d4fdaf5c68623e18de106f1c3601d7bd6ba80ddad86c10fd6ea123850
1897,.text,7.113295691,Ransomware,M,4dce2a774b73176b76f6732f88c66ca6c80b30f887fdfec74218b266bd54cae3
1898,.rdata,0,Ransomware,M,4dce2a774b73176b76f6732f88c66ca6c80b30f887fdfec74218b266bd54cae3
1899,.data,0,Ransomware,M,4dce2a774b73176b76f6732f88c66ca6c80b30f887fdfec74218b266bd54cae3
1900,.rsrc,0,Ransomware,M,4dce2a774b73176b76f6732f88c66ca6c80b30f887fdfec74218b266bd54cae3
1901,.text,5.853211278,Ransomware,M,29d48c4dfebf4aba654910a59de5a66e43caad5174d3382af72e4dafa8462afe
1902,.rdata,0,Ransomware,M,29d48c4dfebf4aba654910a59de5a66e43caad5174d3382af72e4dafa8462afe
1903,.data,0,Ransomware,M,29d48c4dfebf4aba654910a59de5a66e43caad5174d3382af72e4dafa8462afe
1904,.rsrc,0,Ransomware,M,29d48c4dfebf4aba654910a59de5a66e43caad5174d3382af72e4dafa8462afe
1905,.text,6.26971926,Ransomware,M,98c17bca1113eb80a060620686f0883a7cd0845618ace539bf5025b1d4e478a1
1906,.rdata,0,Ransomware,M,98c17bca1113eb80a060620686f0883a7cd0845618ace539bf5025b1d4e478a1
1907,.data,0,Ransomware,M,98c17bca1113eb80a060620686f0883a7cd0845618ace539bf5025b1d4e478a1
1908,.text,6.525351182,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1909,.itext,3.904140477,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1910,.data,7.920659831,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1911,.bss,0,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1912,.idata,0.692826014,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1913,.rdata,1.179723106,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1914,.reloc,6.729306695,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1915,.rsrc,3.248369646,Ransomware,M,146581f0b3fbe00026ee3ebe68797b0e57f39d1d8aecc99fdc3290e9cfadc4fc
1916,.text,6.031601777,Ransomware,M,43c222eea7f1e367757e587b13bf17019f29bd61c07d20cbee14c4d66d43a71f
1917,.rdata,5.905139884,Ransomware,M,43c222eea7f1e367757e587b13bf17019f29bd61c07d20cbee14c4d66d43a71f
1918,.data,5.54400942,Ransomware,M,43c222eea7f1e367757e587b13bf17019f29bd61c07d20cbee14c4d66d43a71f
1919,.idata,4.725070974,Ransomware,M,43c222eea7f1e367757e587b13bf17019f29bd61c07d20cbee14c4d66d43a71f
1920,.reloc,6.459411409,Ransomware,M,43c222eea7f1e367757e587b13bf17019f29bd61c07d20cbee14c4d66d43a71f
1921,.symtab,0.020393135,Ransomware,M,43c222eea7f1e367757e587b13bf17019f29bd61c07d20cbee14c4d66d43a71f
1922,.text,6.07550188,Ransomware,M,03420a335457e352e614dd511f8b03a7a8af600ca67970549d4f27543a151bcf
1923,.rdata,5.769729763,Ransomware,M,03420a335457e352e614dd511f8b03a7a8af600ca67970549d4f27543a151bcf
1924,.data,6.017413511,Ransomware,M,03420a335457e352e614dd511f8b03a7a8af600ca67970549d4f27543a151bcf
1925,.idata,4.806124833,Ransomware,M,03420a335457e352e614dd511f8b03a7a8af600ca67970549d4f27543a151bcf
1926,.reloc,6.497486927,Ransomware,M,03420a335457e352e614dd511f8b03a7a8af600ca67970549d4f27543a151bcf
1927,.symtab,0.020393135,Ransomware,M,03420a335457e352e614dd511f8b03a7a8af600ca67970549d4f27543a151bcf
1928,.text,6.632724948,Ransomware,M,68ea179770a48ab47976303c9b6db79df2a5213b505fa913201ee6ceabf63a76
1929,.rdata,5.683578114,Ransomware,M,68ea179770a48ab47976303c9b6db79df2a5213b505fa913201ee6ceabf63a76
1930,.data,3.317428893,Ransomware,M,68ea179770a48ab47976303c9b6db79df2a5213b505fa913201ee6ceabf63a76
1931,.reloc,4.508245934,Ransomware,M,68ea179770a48ab47976303c9b6db79df2a5213b505fa913201ee6ceabf63a76
1932,.text,6.640646096,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1933,.rdata,6.458792928,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1934,.data,3.317286338,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1935,.vmp0,7.859104142,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1936,.vmp1,7.828359238,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1937,.reloc,5.829495194,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1938,.rsrc,4.467455114,Ransomware,M,a3c2207806f9be710f3a1d1cbf1149a708bb080946e2368c8e826f5cef2293e4
1939,CODE,6.618720239,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1940,DATA,4.890423043,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1941,BSS,0,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1942,.idata,4.791291251,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1943,.tls,0,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1944,.rdata,0.210826268,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1945,.reloc,6.689419863,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1946,.rsrc,7.789792702,Ransomware,M,0442cfabb3212644c4b894a7e4a7e84c00fd23489cc4f96490f9988e6074b6ab
1947,CODE,6.61873063,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1948,DATA,4.890423043,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1949,BSS,0,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1950,.idata,4.791291251,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1951,.tls,0,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1952,.rdata,0.210826268,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1953,.reloc,6.689419863,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1954,.rsrc,7.786093955,Ransomware,M,c0cf40b8830d666a24bdd4febdc162e95aa30ed968fa3675e26ad97b2e88e03a
1955,CODE,6.61873063,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1956,DATA,4.890423043,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1957,BSS,0,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1958,.idata,4.791291251,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1959,.tls,0,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1960,.rdata,0.210826268,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1961,.reloc,6.689419863,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1962,.rsrc,7.647364532,Ransomware,M,e49778d20a2f9b1f8b00ddd24b6bcee81af381ed02cfe0a3c9ab3111cda5f573
1963,.text,7.951563863,Ransomware,M,f4b11885a3056fc56efdedbc0dd71fae152368e4c2e96a3481c6dff21e9d75aa
1964,.rdata,2.095175676,Ransomware,M,f4b11885a3056fc56efdedbc0dd71fae152368e4c2e96a3481c6dff21e9d75aa
1965,.data,5.118779006,Ransomware,M,f4b11885a3056fc56efdedbc0dd71fae152368e4c2e96a3481c6dff21e9d75aa
1966,.rsrc,6.883345,Ransomware,M,f4b11885a3056fc56efdedbc0dd71fae152368e4c2e96a3481c6dff21e9d75aa
1967,.text,6.069728427,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1968,.rdata,4.271454388,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1969,.data,7.996522001,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1970,.pdata,5.473709791,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1971,._deh,3.474601862,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1972,.dp,3.172787887,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1973,.minfo,2.525099223,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1974,.tls,7.128089035,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1975,.tp,0.854116103,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1976,.rsrc,1.803714664,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1977,.reloc,5.420615743,Ransomware,M,772c627fc0b70e0454ff2e5464b9ee713a44a35298deba43f420e4fd21a0aeae
1978,.text,6.043196012,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1979,.rdata,4.245276043,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1980,.data,7.969344347,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1981,.pdata,5.478023429,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1982,._deh,3.394646576,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1983,.dp,2.718734801,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1984,.minfo,2.525099223,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1985,.tls,7.128089035,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1986,.tp,0.854116103,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1987,.rsrc,5.304119136,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1988,.reloc,5.399349535,Ransomware,M,e9ee500bcceeb9608800148f7c750e5d8676fb515f0decde33cc8b419f4e5b49
1989,.text,5.959131763,Ransomware,M,697158bcade7373ccc9e52ea1171d780988fc845d2b696898654e18954578920
1990,.rdata,3.23393727,Ransomware,M,697158bcade7373ccc9e52ea1171d780988fc845d2b696898654e18954578920
1991,.data,7.298220547,Ransomware,M,697158bcade7373ccc9e52ea1171d780988fc845d2b696898654e18954578920
1992,.rsrc,7.996294085,Ransomware,M,697158bcade7373ccc9e52ea1171d780988fc845d2b696898654e18954578920
1993,.text,6.404235106,Ransomware,M,ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa
1994,.rdata,6.663570968,Ransomware,M,ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa
1995,.data,4.455749508,Ransomware,M,ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa
1996,.rsrc,7.999867975,Ransomware,M,ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa
1997,.text,6.134523402,Ransomware,M,95ab184ecc89b9a593c024963650f54fe0a597c3f75d75ff3bf4f33f648c6d13
1998,.rdata,3.503615586,Ransomware,M,95ab184ecc89b9a593c024963650f54fe0a597c3f75d75ff3bf4f33f648c6d13
1999,.data,6.100318145,Ransomware,M,95ab184ecc89b9a593c024963650f54fe0a597c3f75d75ff3bf4f33f648c6d13
2000,.rsrc,7.995839433,Ransomware,M,95ab184ecc89b9a593c024963650f54fe0a597c3f75d75ff3bf4f33f648c6d13
2001,.text,5.959131763,Ransomware,M,bedf6a460420b7dfd9d3c72bd2d85d524a5a413b33d0e98930a781aec0267299
2002,.rdata,3.23393727,Ransomware,M,bedf6a460420b7dfd9d3c72bd2d85d524a5a413b33d0e98930a781aec0267299
2003,.data,6.054905145,Ransomware,M,bedf6a460420b7dfd9d3c72bd2d85d524a5a413b33d0e98930a781aec0267299
2004,.rsrc,0,Ransomware,M,bedf6a460420b7dfd9d3c72bd2d85d524a5a413b33d0e98930a781aec0267299
2005,.text,5.959131763,Ransomware,M,c9e5472dc5eca345e8720a6d00035e21e3d2eeb83262e2c0b2ce765d568cc2da
2006,.rdata,3.23393727,Ransomware,M,c9e5472dc5eca345e8720a6d00035e21e3d2eeb83262e2c0b2ce765d568cc2da
2007,.data,7.298220547,Ransomware,M,c9e5472dc5eca345e8720a6d00035e21e3d2eeb83262e2c0b2ce765d568cc2da
2008,.rsrc,7.982333471,Ransomware,M,c9e5472dc5eca345e8720a6d00035e21e3d2eeb83262e2c0b2ce765d568cc2da
2009,.text,5.879703765,Ransomware,M,7472fde428c121d359c24053910c77bc35a1581cafcae279088b608a11070610
2010,.rdata,2.935971784,Ransomware,M,7472fde428c121d359c24053910c77bc35a1581cafcae279088b608a11070610
2011,.data,7.295761471,Ransomware,M,7472fde428c121d359c24053910c77bc35a1581cafcae279088b608a11070610
2012,.rsrc,7.968449485,Ransomware,M,7472fde428c121d359c24053910c77bc35a1581cafcae279088b608a11070610
2013,.text,5.879703765,Ransomware,M,9da7a7450d4a706125f80600d1dddcb0aa0b2e62aeb83c1cb064282e6e0738d5
2014,.rdata,2.935971784,Ransomware,M,9da7a7450d4a706125f80600d1dddcb0aa0b2e62aeb83c1cb064282e6e0738d5
2015,.data,7.295761471,Ransomware,M,9da7a7450d4a706125f80600d1dddcb0aa0b2e62aeb83c1cb064282e6e0738d5
2016,.rsrc,7.980305594,Ransomware,M,9da7a7450d4a706125f80600d1dddcb0aa0b2e62aeb83c1cb064282e6e0738d5
2017,.text,6.644241634,Music / Video,B,eeb57b416a6477f7cca9c990aebf553e189de01e77c265723dbffe7c8d00ec6a
2018,.rdata,5.694133805,Music / Video,B,eeb57b416a6477f7cca9c990aebf553e189de01e77c265723dbffe7c8d00ec6a
2019,.data,4.86142368,Music / Video,B,eeb57b416a6477f7cca9c990aebf553e189de01e77c265723dbffe7c8d00ec6a
2020,.rsrc,6.913812122,Music / Video,B,eeb57b416a6477f7cca9c990aebf553e189de01e77c265723dbffe7c8d00ec6a
2021,.text,6.723038828,Utilities,B,986f8970fa403b36b87b557153ad1cc481cb0921b7f02b89037b43cef3296fca
2022,.rdata,5.34743297,Utilities,B,986f8970fa403b36b87b557153ad1cc481cb0921b7f02b89037b43cef3296fca
2023,.data,5.089461486,Utilities,B,986f8970fa403b36b87b557153ad1cc481cb0921b7f02b89037b43cef3296fca
2024,.rsrc,6.764976511,Utilities,B,986f8970fa403b36b87b557153ad1cc481cb0921b7f02b89037b43cef3296fca
2025,.reloc,3.302604071,Utilities,B,986f8970fa403b36b87b557153ad1cc481cb0921b7f02b89037b43cef3296fca
2026,.text,5.928636239,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2027,.data,1.504137563,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2028,.rdata,7.130418339,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2029,.bss,0,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2030,.idata,5.348274196,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2031,.ndata,0,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2032,.rsrc,6.745710547,Graphics,B,4599f5d504c127f7e2ee391f06725461b9b761492c72ac2eb98f2429f04ef5c1
2033,.text,6.418841418,Music / Video,B,4dbaed4d67850725abff88be7c03e2d1a3c22c0b672626ba20956a5e3b5eda15
2034,.rdata,5.034060242,Music / Video,B,4dbaed4d67850725abff88be7c03e2d1a3c22c0b672626ba20956a5e3b5eda15
2035,.data,5.218393602,Music / Video,B,4dbaed4d67850725abff88be7c03e2d1a3c22c0b672626ba20956a5e3b5eda15
2036,.ndata,0,Music / Video,B,4dbaed4d67850725abff88be7c03e2d1a3c22c0b672626ba20956a5e3b5eda15
2037,.rsrc,3.640322072,Music / Video,B,4dbaed4d67850725abff88be7c03e2d1a3c22c0b672626ba20956a5e3b5eda15
2038,.text,7.681080951,Ransomware,M,750984dff0d13260e17e9bb1a3482f1bae834d6e0de1bcd199028748a9f998dc
2039,.rsrc,3.582785279,Ransomware,M,750984dff0d13260e17e9bb1a3482f1bae834d6e0de1bcd199028748a9f998dc
2040,.reloc,0.101910426,Ransomware,M,750984dff0d13260e17e9bb1a3482f1bae834d6e0de1bcd199028748a9f998dc
2041,.text,7.729899067,Ransomware,M,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a
2042,_RMAMO,3.999334608,Ransomware,M,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a
2043,.reloc,0.101910426,Ransomware,M,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a
2044,.enigma1,7.826013366,Ransomware,M,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a
2045,.enigma2,5.974035683,Ransomware,M,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a
2046,.text,6.504552977,Ransomware,M,7634433f8fcf4d13fb46d680802e48eeb160e0f51e228cae058436845976381e
